Date,Open,High,Low,Close,Volume,Adj Close
2013-09-26,8.955,9.08,8.85,8.875,854700,8.875
2013-09-25,9.145,9.40,8.85,9.00,1602200,9.00
2013-09-24,8.925,9.40,8.70,9.125,2758300,9.125
2013-09-23,8.39,8.925,8.00,8.625,2117200,8.625
2013-09-20,8.518,8.611,8.00,8.25,4723200,8.25
2013-09-19,8.85,8.863,8.25,8.625,1783200,8.625
2013-09-18,8.86,8.925,8.53,8.875,2459000,8.875
2013-09-17,8.825,9.10,8.80,9.00,1673500,9.00
2013-09-16,9.525,9.611,8.76,9.00,3706100,9.00
2013-09-13,9.86,10.00,9.51,9.625,2825500,9.625
2013-09-12,9.85,10.145,9.75,9.875,2916100,9.875
2013-09-11,9.13,10.00,9.05,9.625,6128200,9.625
2013-09-10,9.94,9.94,8.805,9.125,14842800,9.125
2013-09-09,10.45,10.642,9.50,9.875,7272000,9.875
2013-09-06,11.50,11.50,10.25,10.625,6429700,10.625
2013-09-05,11.488,11.665,11.25,11.375,2585700,11.375
2013-09-04,13.50,14.50,11.058,11.375,13355000,11.375
2013-09-03,12.70,13.00,12.70,12.75,1118000,12.75
2013-09-02,12.72,12.925,12.48,12.75,1496100,12.75
2013-08-30,12.365,12.72,12.352,12.50,1018500,12.50
2013-08-29,12.81,12.90,12.35,12.375,2058700,12.375
2013-08-28,12.61,12.875,12.545,12.75,2071400,12.75
2013-08-27,12.846,13.00,12.55,12.625,3165800,12.625
2013-08-26,12.875,12.875,12.875,12.875,000,12.875
2013-08-23,12.951,13.00,12.65,12.875,2527100,12.875
2013-08-22,12.295,13.084,12.00,12.875,3356600,12.875
2013-08-21,11.92,12.50,11.92,12.25,1831800,12.25
2013-08-20,11.78,12.25,11.75,12.00,1062300,12.00
2013-08-19,12.35,12.35,11.76,12.00,1137800,12.00
2013-08-16,12.00,12.47,11.50,12.25,1557400,12.25
2013-08-15,12.22,12.335,11.25,11.75,2806300,11.75
2013-08-14,11.87,13.00,11.87,12.25,7007100,12.25
2013-08-13,10.71,12.16,10.71,11.75,6254100,11.75
2013-08-12,10.46,10.90,10.25,10.75,1646700,10.75
2013-08-09,10.42,11.00,10.25,10.375,3210200,10.375
2013-08-08,10.155,10.453,10.155,10.375,1865100,10.375
2013-08-07,10.45,10.45,10.00,10.125,1513000,10.125
2013-08-06,10.30,10.46,10.00,10.125,3252500,10.125
2013-08-05,10.598,10.598,10.25,10.375,3516400,10.375
2013-08-02,10.72,10.72,10.453,10.625,1578800,10.625
2013-08-01,10.83,10.83,10.50,10.625,1034100,10.625
2013-07-31,10.745,10.995,10.635,10.875,2239300,10.875
2013-07-30,11.58,11.59,10.60,10.625,4361000,10.625
2013-07-29,11.43,11.65,11.43,11.50,918400,11.50
2013-07-26,11.125,11.55,11.125,11.375,822000,11.375
2013-07-25,11.26,11.325,11.06,11.125,666000,11.125
2013-07-24,11.10,11.47,11.08,11.375,1379400,11.375
2013-07-23,10.80,11.36,10.80,11.25,1834700,11.25
2013-07-22,12.04,12.04,11.00,11.125,3879600,11.125
2013-07-19,12.375,12.375,11.815,12.00,4785100,12.00
2013-07-18,12.22,12.60,11.905,12.375,3955000,12.375
2013-07-17,12.00,13.50,11.39,11.875,14664800,11.875
2013-07-16,10.50,10.925,9.75,10.875,4821800,10.875
2013-07-15,12.185,12.20,10.25,10.625,13132100,10.625
2013-07-12,12.025,12.25,11.90,12.125,3891600,12.125
2013-07-11,11.33,12.25,11.33,12.125,5039400,12.125
2013-07-10,10.95,11.50,10.95,11.375,2478900,11.375
2013-07-09,11.49,11.49,10.75,11.125,3134500,11.125
2013-07-08,11.00,11.645,11.00,11.50,2835700,11.50
2013-07-05,10.29,11.40,10.29,10.875,5051000,10.875
2013-07-04,10.175,10.32,10.143,10.25,1454200,10.25
2013-07-03,10.12,10.50,10.12,10.25,1504900,10.25
2013-07-02,10.50,10.50,10.06,10.25,1211100,10.25
2013-07-01,9.50,10.50,9.50,10.125,2630100,10.125
2013-06-28,8.988,9.758,8.988,9.50,1303000,9.50
2013-06-27,8.70,9.00,8.70,8.875,604400,8.875
2013-06-26,8.631,8.99,8.631,8.75,988300,8.75
2013-06-25,8.70,8.90,8.615,8.75,865700,8.75
2013-06-24,9.19,9.30,8.25,8.75,3250900,8.75
2013-06-21,9.40,9.40,9.00,9.125,649100,9.125
2013-06-20,9.399,9.399,9.00,9.25,1078900,9.25
2013-06-19,9.25,9.50,8.915,9.375,1233100,9.375
2013-06-18,9.063,9.25,8.81,9.00,1274200,9.00
2013-06-17,9.605,9.605,8.75,9.125,1938600,9.125
2013-06-14,9.62,9.685,9.50,9.625,938200,9.625
2013-06-13,9.72,9.75,9.55,9.625,797400,9.625
2013-06-12,9.65,9.75,9.37,9.625,1244700,9.625
2013-06-11,9.905,9.905,9.10,9.50,3907500,9.50
2013-06-10,10.50,11.00,9.75,10.00,2260500,10.00
2013-06-07,10.30,11.00,10.16,10.375,1809500,10.375
2013-06-06,9.962,10.375,9.945,10.25,1390700,10.25
2013-06-05,9.99,10.00,9.784,9.875,824300,9.875
2013-06-04,9.945,10.40,9.82,10.00,2471100,10.00
2013-06-03,9.80,10.275,9.695,10.25,3955000,10.25
2013-05-31,9.45,10.50,8.86,9.875,6481700,9.875
2013-05-30,8.90,9.488,8.705,9.25,3005900,9.25
2013-05-29,8.815,8.92,8.555,8.75,1279300,8.75
2013-05-28,8.111,9.19,8.111,8.75,3559300,8.75
2013-05-27,8.125,8.125,8.125,8.125,000,8.125
2013-05-24,7.87,8.24,7.80,8.125,1761000,8.125
2013-05-23,7.612,7.87,7.612,7.75,1087200,7.75
2013-05-22,7.83,7.83,7.525,7.75,727600,7.75
2013-05-21,7.751,7.90,7.649,7.875,900800,7.875
2013-05-20,7.755,8.15,7.75,7.875,1513500,7.875
2013-05-17,7.65,8.00,7.65,8.00,2251800,8.00
2013-05-16,7.70,8.10,7.50,7.625,1656600,7.625
2013-05-15,7.70,7.70,7.25,7.50,1316600,7.50
2013-05-14,7.30,7.70,7.30,7.625,925500,7.625
2013-05-13,7.75,7.75,7.26,7.625,1522600,7.625
2013-05-10,7.75,7.837,7.51,7.625,1500900,7.625
2013-05-09,7.95,7.95,7.75,7.875,987400,7.875
2013-05-08,7.892,8.00,7.50,7.875,1122200,7.875
2013-05-07,8.055,8.125,7.85,7.875,1513900,7.875
2013-05-06,8.125,8.125,8.125,8.125,000,8.125
2013-05-03,8.025,8.148,8.025,8.125,459800,8.125
2013-05-02,8.21,8.36,8.003,8.125,937500,8.125
2013-05-01,8.34,8.362,8.185,8.375,362200,8.375
2013-04-30,8.365,8.365,8.185,8.25,500200,8.25
2013-04-29,8.283,8.50,8.165,8.375,888000,8.375
2013-04-26,8.50,8.50,8.25,8.375,1067400,8.375
2013-04-25,8.333,8.50,8.10,8.25,839900,8.25
2013-04-24,8.61,8.65,8.034,8.375,930900,8.375
2013-04-23,8.425,8.50,8.10,8.25,2109000,8.25
2013-04-22,8.00,8.84,8.00,8.25,4586100,8.25
2013-04-19,7.82,8.00,7.65,7.875,837600,7.875
2013-04-18,7.95,7.95,7.61,7.75,839100,7.75
2013-04-17,8.01,8.12,7.575,7.875,1141400,7.875
2013-04-16,8.315,8.40,8.00,8.225,1313000,8.225
2013-04-15,8.75,8.75,8.00,8.375,2922600,8.375
2013-04-12,8.10,8.70,8.03,8.625,7746700,8.625
2013-04-11,7.65,8.00,7.25,8.00,2946300,8.00
2013-04-10,7.45,7.88,7.241,7.50,2596800,7.50
2013-04-09,7.20,7.49,7.025,7.375,995600,7.375
2013-04-08,6.775,7.25,6.775,7.125,1487100,7.125
2013-04-05,6.775,6.95,6.75,6.875,1375300,6.875
2013-04-04,7.092,7.092,6.78,6.875,734100,6.875
2013-04-03,7.07,7.092,6.75,7.00,738800,7.00
2013-04-02,6.98,7.121,6.75,6.875,1422800,6.875
2013-04-01,7.00,7.00,7.00,7.00,000,7.00
2013-03-29,7.00,7.00,7.00,7.00,000,7.00
2013-03-28,7.06,7.121,6.875,7.00,1229800,7.00
2013-03-27,7.075,7.375,6.864,7.125,1102400,7.125
2013-03-26,7.176,7.75,7.055,7.25,670900,7.25
2013-03-25,7.43,7.43,7.15,7.375,851800,7.375
2013-03-22,7.488,7.495,7.275,7.375,1111000,7.375
2013-03-21,7.40,7.61,7.275,7.375,1484000,7.375
2013-03-20,7.335,7.475,7.284,7.375,655100,7.375
2013-03-19,7.55,7.55,7.25,7.375,930500,7.375
2013-03-18,7.45,7.685,7.25,7.50,1272900,7.50
2013-03-15,7.485,7.73,7.325,7.50,1324600,7.50
2013-03-14,7.44,7.75,7.125,7.50,2189200,7.50
2013-03-13,7.16,7.625,7.111,7.375,1023400,7.375
2013-03-12,7.32,7.65,7.02,7.125,1897000,7.125
2013-03-11,7.30,7.90,7.05,7.50,1715700,7.50
2013-03-08,7.607,7.80,7.25,7.50,1500200,7.50
2013-03-07,7.30,7.65,7.12,7.625,1077800,7.625
2013-03-06,7.75,8.00,7.265,7.50,1418700,7.50
2013-03-05,7.01,7.99,7.00,7.625,5351100,7.625
2013-03-04,7.312,7.312,6.81,7.125,1176700,7.125
2013-03-01,6.95,7.44,6.85,7.25,2693400,7.25
2013-02-28,7.075,7.10,6.80,6.875,1273200,6.875
2013-02-27,7.00,7.10,6.815,7.125,1252900,7.125
2013-02-26,7.00,7.10,6.75,7.125,985800,7.125
2013-02-25,7.20,7.25,7.00,7.125,1255400,7.125
2013-02-22,7.049,7.25,7.00,7.125,1436000,7.125
2013-02-21,6.95,7.10,6.90,7.125,4923900,7.125
2013-02-20,7.05,7.30,6.85,7.00,2538600,7.00
2013-02-19,7.05,7.157,6.77,7.125,3717000,7.125
2013-02-18,7.25,7.382,7.00,7.25,3079600,7.25
2013-02-15,7.57,7.60,6.85,7.125,7446100,7.125
2013-02-14,7.745,8.00,7.35,7.50,12847100,7.50
2013-02-13,7.85,8.142,7.005,7.375,10392500,7.375
2013-02-12,8.55,8.625,7.75,7.875,2937200,7.875
2013-02-11,8.85,8.85,8.55,8.625,1510100,8.625
2013-02-08,8.89,9.10,8.57,8.875,1216500,8.875
2013-02-07,8.95,9.09,8.75,8.875,1269200,8.875
2013-02-06,8.75,9.15,8.51,9.00,1890600,9.00
2013-02-05,8.90,9.00,8.55,8.875,2117600,8.875
2013-02-04,9.238,9.30,8.76,9.00,1709500,9.00
2013-02-01,9.85,9.85,8.928,9.125,3460900,9.125
2013-01-31,9.90,9.90,9.30,9.50,2170700,9.50
2013-01-30,10.061,10.12,9.575,9.75,4160900,9.75
2013-01-29,9.99,10.25,9.78,10.125,2476300,10.125
2013-01-28,10.338,10.399,9.65,9.875,3933400,9.875
2013-01-25,10.36,10.75,10.27,10.375,4187500,10.375
2013-01-24,9.125,11.34,9.10,10.375,13610400,10.375
2013-01-23,9.10,9.975,7.50,9.50,11465600,9.50
2013-01-22,7.475,9.303,7.475,9.00,18147700,9.00
2013-01-21,7.24,7.488,7.10,7.125,2027700,7.125
2013-01-18,6.60,7.25,6.60,7.125,2369700,7.125
2013-01-17,6.90,7.00,6.35,6.625,3042000,6.625
2013-01-16,6.742,7.245,6.285,7.00,4600900,7.00
2013-01-15,6.885,7.10,6.00,6.375,5649200,6.375
2013-01-14,7.35,7.40,6.75,7.00,2782200,7.00
2013-01-11,7.69,7.91,7.25,7.25,2327600,7.25
2013-01-10,7.92,8.20,7.60,7.75,1568800,7.75
2013-01-09,8.12,8.35,7.75,7.875,2408600,7.875
2013-01-08,8.40,8.40,7.50,8.00,3270300,8.00
2013-01-07,7.50,8.50,7.61,7.75,4222500,7.75
2013-01-04,0.859,0.87,0.751,0.825,2977900,8.25
2013-01-03,0.81,0.869,0.808,0.85,1734300,8.50
2013-01-02,0.894,0.894,0.809,0.825,1781400,8.25
2013-01-01,0.85,0.85,0.85,0.85,000,8.50
2012-12-31,0.804,0.873,0.78,0.85,1199700,8.50
2012-12-28,0.845,0.85,0.73,0.80,3029900,8.00
2012-12-27,0.80,0.87,0.80,0.825,1702300,8.25
2012-12-26,0.85,0.85,0.85,0.85,000,8.50
2012-12-25,0.85,0.85,0.85,0.85,000,8.50
2012-12-24,0.86,0.89,0.802,0.85,1642100,8.50
2012-12-21,0.899,0.915,0.86,0.875,2170500,8.75
2012-12-20,0.862,0.97,0.862,0.875,3164300,8.75
2012-12-19,0.85,0.89,0.85,0.875,1648900,8.75
2012-12-18,0.831,0.92,0.827,0.875,2105200,8.75
2012-12-17,0.886,0.95,0.815,0.85,2735100,8.50
2012-12-14,0.902,0.925,0.811,0.875,4655900,8.75
2012-12-13,0.925,0.988,0.751,0.925,7730200,9.25
2012-12-12,1.095,1.17,0.915,0.975,6709200,9.75
2012-12-11,1.05,1.115,1.031,1.05,1789500,10.50
2012-12-10,1.085,1.17,1.077,1.075,3564000,10.75
2012-12-07,1.129,1.15,1.071,1.10,2855200,11.00
2012-12-06,1.10,1.16,1.10,1.125,2652100,11.25
2012-12-05,1.074,1.175,1.051,1.075,3522000,10.75
2012-12-04,1.12,1.16,1.03,1.075,6309100,10.75
2012-12-03,1.049,1.075,1.00,1.025,1826000,10.25
2012-11-30,0.975,1.10,0.975,1.025,8406900,10.25
2012-11-29,0.964,1.025,0.916,0.925,3008000,9.25
2012-11-28,1.00,1.033,0.95,0.975,4462200,9.75
2012-11-27,1.01,1.025,0.95,0.975,2452800,9.75
2012-11-26,1.077,1.08,1.00,1.025,1497500,10.25
2012-11-23,1.00,1.05,0.958,1.05,3001900,10.50
2012-11-22,1.026,1.097,0.99,1.025,3051400,10.25
2012-11-21,1.073,1.08,0.983,1.025,4740600,10.25
2012-11-20,1.12,1.146,1.00,1.075,4279200,10.75
2012-11-19,1.117,1.15,1.066,1.10,2619800,11.00
2012-11-16,1.148,1.19,1.081,1.125,2340500,11.25
2012-11-15,1.185,1.25,1.066,1.125,3962000,11.25
2012-11-14,1.20,1.26,1.166,1.175,6951200,11.75
2012-11-13,1.09,1.09,0.966,1.05,2610600,10.50
2012-11-12,1.082,1.125,1.00,1.075,2793800,10.75
2012-11-09,1.085,1.15,1.071,1.075,3472100,10.75
2012-11-08,1.269,1.30,1.07,1.10,5210300,11.00
2012-11-07,1.25,1.25,1.112,1.15,2533800,11.50
2012-11-06,1.288,1.34,1.15,1.225,3412800,12.25
2012-11-05,1.275,1.338,1.19,1.275,6549600,12.75
2012-11-02,1.19,1.395,1.19,1.25,12025300,12.50
2012-11-01,1.065,1.195,0.96,1.125,6625100,11.25
2012-10-31,1.089,1.089,1.005,1.025,2334100,10.25
2012-10-30,1.032,1.075,0.95,1.05,5180600,10.50
2012-10-29,1.10,1.124,1.024,1.05,2624600,10.50
2012-10-26,1.185,1.188,1.10,1.125,2421000,11.25
2012-10-25,1.159,1.20,1.128,1.15,2888100,11.50
2012-10-24,1.20,1.25,1.13,1.15,3908100,11.50
2012-10-23,1.11,1.185,1.001,1.10,4406000,11.00
2012-10-22,1.19,1.298,1.101,1.125,5661300,11.25
2012-10-19,1.213,1.225,1.075,1.125,5957900,11.25
2012-10-18,1.195,1.34,1.151,1.225,7242300,12.25
2012-10-17,1.299,1.299,1.122,1.15,11625500,11.50
2012-10-16,1.38,1.43,1.25,1.30,7601500,13.00
2012-10-15,1.45,1.549,1.30,1.375,15504400,13.75
2012-10-12,1.20,1.57,1.20,1.45,25028000,14.50
2012-10-11,1.17,1.348,1.17,1.25,11422300,12.50
2012-10-10,1.28,1.396,1.001,1.15,22413900,11.50
2012-10-09,1.02,1.30,1.01,1.275,20441300,12.75
2012-10-08,0.995,1.09,0.855,1.025,11444000,10.25
2012-10-05,0.791,1.00,0.755,0.975,12065500,9.75
2012-10-04,0.86,0.86,0.755,0.775,2738500,7.75
2012-10-03,0.952,1.05,0.71,0.85,14297900,8.50
2012-10-02,0.57,1.05,0.57,0.925,36135800,9.25
2012-10-01,0.55,0.60,0.51,0.55,6860500,5.50
2012-09-28,0.475,0.497,0.451,0.475,1993400,4.75
2012-09-27,0.482,0.508,0.426,0.45,1189300,4.50
2012-09-26,0.52,0.52,0.47,0.485,882000,4.85
2012-09-25,0.535,0.535,0.452,0.50,1476200,5.00
2012-09-24,0.55,0.599,0.494,0.525,4874000,5.25
2012-09-21,0.392,0.602,0.37,0.525,18017800,5.25
2012-09-20,0.386,0.415,0.371,0.385,944600,3.85
2012-09-19,0.404,0.415,0.38,0.415,1616000,4.15
2012-09-18,0.394,0.415,0.386,0.415,1811800,4.15
2012-09-17,0.394,0.425,0.384,0.415,3477600,4.15
2012-09-14,0.405,0.45,0.385,0.415,1697900,4.15
2012-09-13,0.386,0.435,0.386,0.425,1982200,4.25
2012-09-12,0.392,0.418,0.37,0.39,1938300,3.90
2012-09-11,0.42,0.42,0.383,0.40,1868200,4.00
2012-09-10,0.44,0.44,0.38,0.39,2809600,3.90
2012-09-07,0.465,0.465,0.405,0.425,1663200,4.25
2012-09-06,0.411,0.45,0.405,0.44,2937500,4.40
2012-09-05,0.47,0.47,0.415,0.44,1043800,4.40
2012-09-04,0.49,0.50,0.451,0.44,867900,4.40
2012-09-03,0.457,0.50,0.42,0.45,6181600,4.50
2012-08-31,0.46,0.511,0.40,0.475,4055800,4.75
2012-08-30,0.482,0.49,0.45,0.475,1439900,4.75
2012-08-29,0.482,0.50,0.46,0.475,994800,4.75
2012-08-28,0.54,0.54,0.45,0.475,1600400,4.75
2012-08-27,0.50,0.50,0.50,0.50,000,5.00
2012-08-24,0.50,0.556,0.465,0.50,3037600,5.00
2012-08-23,0.584,0.595,0.47,0.50,3135700,5.00
2012-08-22,0.70,0.60,0.515,0.575,3623000,5.75
2012-08-21,0.588,0.588,0.50,0.525,1903500,5.25
2012-08-20,0.585,0.609,0.555,0.575,798600,5.75
2012-08-17,0.608,0.654,0.59,0.59,2266800,5.90
2012-08-16,0.59,0.62,0.58,0.61,2307900,6.10
2012-08-15,0.61,0.63,0.577,0.575,1695400,5.75
2012-08-14,0.535,0.644,0.535,0.59,5565600,5.90
2012-08-13,0.52,0.60,0.52,0.525,1856900,5.25
2012-08-10,0.55,0.576,0.52,0.55,1501900,5.50
2012-08-09,0.52,0.59,0.505,0.575,2190500,5.75
2012-08-08,0.553,0.57,0.50,0.51,2112600,5.10
2012-08-07,0.569,0.58,0.55,0.56,1435100,5.60
2012-08-06,0.575,0.58,0.55,0.565,975700,5.65
2012-08-03,0.581,0.60,0.56,0.565,1480100,5.65
2012-08-02,0.56,0.59,0.555,0.56,1442500,5.60
2012-08-01,0.54,0.60,0.53,0.56,3326400,5.60
2012-07-31,0.55,0.562,0.50,0.525,1192400,5.25
2012-07-30,0.56,0.575,0.50,0.525,2521400,5.25
2012-07-27,0.552,0.598,0.516,0.575,2533900,5.75
2012-07-26,0.515,0.58,0.425,0.575,5910200,5.75
2012-07-25,0.725,0.725,0.51,0.525,10178900,5.25
2012-07-24,0.82,0.848,0.70,0.725,4549700,7.25
2012-07-23,0.919,0.95,0.81,0.85,1490200,8.50
2012-07-20,0.875,0.95,0.85,0.90,818400,9.00
2012-07-19,0.877,0.915,0.87,0.90,417200,9.00
2012-07-18,0.925,0.925,0.862,0.90,895000,9.00
2012-07-17,0.861,0.947,0.842,0.925,1375900,9.25
2012-07-16,1.01,1.025,0.822,0.90,3868600,9.00
2012-07-13,1.00,1.051,1.00,1.025,656500,10.25
2012-07-12,1.005,1.035,1.00,1.025,669400,10.25
2012-07-11,1.06,1.06,1.00,1.025,923100,10.25
2012-07-10,1.19,1.19,1.05,1.075,1121700,10.75
2012-07-09,1.00,1.145,1.00,1.075,1635400,10.75
2012-07-06,0.976,1.04,0.976,1.025,283300,10.25
2012-07-05,1.022,1.031,1.00,1.025,486500,10.25
2012-07-04,1.019,1.03,0.97,1.025,930900,10.25
2012-07-03,1.00,1.10,0.95,1.025,1401100,10.25
2012-07-02,1.01,1.05,1.00,1.025,491600,10.25
2012-06-29,1.03,1.05,1.00,1.025,529300,10.25
2012-06-28,1.038,1.04,0.95,1.025,528000,10.25
2012-06-27,1.08,1.08,1.00,1.025,854000,10.25
2012-06-26,1.10,1.124,1.01,1.05,588700,10.50
2012-06-25,1.17,1.17,1.066,1.075,606600,10.75
2012-06-22,1.115,1.25,1.111,1.175,2767800,11.75
2012-06-21,1.007,1.15,1.00,1.125,2141300,11.25
2012-06-20,1.022,1.05,0.95,1.005,1221300,10.05
2012-06-19,1.04,1.04,1.00,1.025,416700,10.25
2012-06-18,1.08,1.08,0.985,1.025,700200,10.25
2012-06-15,0.993,1.04,0.956,0.975,863800,9.75
2012-06-14,1.015,1.03,0.951,0.975,670100,9.75
2012-06-13,1.04,1.08,1.022,1.05,456400,10.50
2012-06-12,1.059,1.085,1.02,1.05,574000,10.50
2012-06-11,1.055,1.15,1.019,1.05,1393700,10.50
2012-06-08,1.08,1.08,1.005,1.05,501500,10.50
2012-06-07,1.05,1.104,1.05,1.075,363200,10.75
2012-06-06,1.10,1.119,1.038,1.10,817300,11.00
2012-06-05,1.075,1.075,1.075,1.075,000,10.75
2012-06-04,1.075,1.075,1.075,1.075,000,10.75
2012-06-01,0.999,1.16,0.98,1.075,3031700,10.75
2012-05-31,1.035,1.035,0.95,0.975,1834800,9.75
2012-05-30,1.035,1.035,1.003,1.01,1258700,10.10
2012-05-29,1.02,1.09,0.95,1.025,939500,10.25
2012-05-28,1.005,1.07,0.965,1.00,1955300,10.00
2012-05-25,1.01,1.058,1.00,1.025,1521400,10.25
2012-05-24,1.05,1.07,1.00,1.05,1249500,10.50
2012-05-23,1.075,1.10,1.01,1.075,1699600,10.75
2012-05-22,1.09,1.173,1.02,1.075,3874600,10.75
2012-05-21,1.113,1.113,1.00,1.075,2680000,10.75
2012-05-18,1.13,1.30,1.05,1.175,4534800,11.75
2012-05-17,1.101,1.15,1.01,1.10,1688100,11.00
2012-05-16,1.161,1.165,1.029,1.125,1074400,11.25
2012-05-15,1.184,1.197,1.10,1.175,1537500,11.75
2012-05-14,1.242,1.27,1.15,1.185,795100,11.85
2012-05-11,1.225,1.29,1.20,1.235,1049900,12.35
2012-05-10,1.11,1.279,1.101,1.20,4095300,12.00
2012-05-09,1.201,1.25,1.10,1.175,1746000,11.75
2012-05-08,1.281,1.32,1.20,1.225,1360000,12.25
2012-05-07,1.275,1.275,1.275,1.275,000,12.75
2012-05-04,1.306,1.375,1.25,1.275,2532000,12.75
2012-05-03,1.299,1.421,1.25,1.375,2109900,13.75
2012-05-02,1.255,1.34,1.221,1.265,1444900,12.65
2012-05-01,1.325,1.37,1.25,1.275,1177700,12.75
2012-04-30,1.30,1.34,1.202,1.305,1283700,13.05
2012-04-27,1.333,1.339,1.253,1.29,1026800,12.90
2012-04-26,1.30,1.346,1.273,1.305,447100,13.05
2012-04-25,1.29,1.339,1.27,1.32,1057700,13.20
2012-04-24,1.29,1.329,1.27,1.285,732200,12.85
2012-04-23,1.322,1.34,1.186,1.275,1130400,12.75
2012-04-20,1.326,1.35,1.25,1.31,2180800,13.10
2012-04-19,1.361,1.361,1.30,1.305,1840400,13.05
2012-04-18,1.395,1.40,1.335,1.365,780900,13.65
2012-04-17,1.43,1.43,1.37,1.39,514000,13.90
2012-04-16,1.436,1.474,1.40,1.425,784200,14.25
2012-04-13,1.36,1.454,1.33,1.41,780400,14.10
2012-04-12,1.365,1.394,1.33,1.36,730700,13.60
2012-04-11,1.378,1.40,1.322,1.36,1100800,13.60
2012-04-10,1.40,1.425,1.35,1.375,589800,13.75
2012-04-09,1.425,1.425,1.425,1.425,000,14.25
2012-04-06,1.425,1.425,1.425,1.425,000,14.25
2012-04-05,1.415,1.43,1.35,1.425,1257000,14.25
2012-04-04,1.409,1.48,1.386,1.425,2266300,14.25
2012-04-03,1.41,1.44,1.36,1.41,2115500,14.10
2012-04-02,1.49,1.50,1.42,1.435,1312400,14.35
2012-03-30,1.53,1.603,1.456,1.475,2034000,14.75
2012-03-29,1.582,1.59,1.52,1.535,976000,15.35
2012-03-28,1.589,1.62,1.56,1.585,1390000,15.85
2012-03-27,1.60,1.635,1.551,1.575,1444800,15.75
2012-03-26,1.54,1.65,1.525,1.575,4001100,15.75
2012-03-23,1.485,1.59,1.458,1.53,5767900,15.30
2012-03-22,1.45,1.60,1.40,1.475,2911700,14.75
2012-03-21,1.466,1.48,1.41,1.46,1303000,14.60
2012-03-20,1.45,1.49,1.40,1.435,874700,14.35
2012-03-19,1.414,1.51,1.385,1.435,2822100,14.35
2012-03-16,1.355,1.45,1.35,1.415,2238600,14.15
2012-03-15,1.351,1.44,1.35,1.375,1921900,13.75
2012-03-14,1.365,1.435,1.32,1.375,1698500,13.75
2012-03-13,1.33,1.45,1.35,1.385,1333500,13.85
2012-03-12,1.409,1.493,1.37,1.385,1771000,13.85
2012-03-09,1.38,1.46,1.353,1.39,4339400,13.90
2012-03-08,1.454,1.485,1.25,1.325,7935000,13.25
2012-03-07,1.612,1.627,1.421,1.47,2524700,14.70
2012-03-06,1.74,1.791,1.531,1.575,4855400,15.75
2012-03-05,1.606,1.75,1.58,1.685,5897300,16.85
2012-03-02,1.465,1.70,1.45,1.585,3340700,15.85
2012-03-01,1.47,1.51,1.45,1.475,1500800,14.75
